gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.171167207402965113e-03,-5.516490736053637507e-04,-2.102513169929469752e-02
-6.010854967393284426e-02,-2.783680964872910224e-02,4.568760322573695715e-02
9.747142558772042831e-03,4.395649000688702651e-02,6.315688255833775029e-03
1.613642796507373453e-02,2.584323053441819028e-03,1.157726280394730418e-02
5.108625659192595619e-02,-1.364952671997108138e-02,-1.577498245996952764e-02
-1.102047400578553063e-02,1.778576474423074856e-03,1.318638651174562203e-03
3.109873493128601646e-02,-4.413330941805769514e-02,9.358558381323432360e-03
1.259462454513258362e-02,-1.612616353165292546e-02,3.567321059663831201e-02
2.009505250480537325e-02,-4.579797269663733739e-02,9.082201084419356737e-03
-3.460905322807844575e-02,-3.069032135583771650e-02,-7.700749754985251785e-05
-1.412175481156572286e-02,-2.369775401208222207e-02,1.026469850733487538e-01
1.591067483803791562e-03,8.956501185484072938e-03,2.029487667280983204e-02
2.352007990380051983e-02,-5.999010591803210363e-02,-7.038810371768056823e-03
3.642477180003596271e-02,1.646858352382656737e-02,-3.797721483562668116e-02
3.848114936904771521e-02,9.075598306588837649e-02,7.240571967882743903e-03
9.096470569672431353e-03,5.530815803427277522e-02,-3.544396436438761178e-02
2.956509514509207334e-02,-7.621094789331495090e-02,4.580953794229788989e-02
-1.673884328045576950e-02,6.791129817363343590e-03,6.724558073625880317e-02
3.045091812041316251e-02,5.094245360101027492e-02,-8.285938868265405044e-02
-3.692079456621128603e-02,5.545124671202415756e-02,-4.356862468707112593e-03
-5.914145281971957407e-02,-2.903486095755342111e-02,6.524483901156342969e-02
1.291334603363371303e-02,1.790132458719605538e-02,1.332983164075542647e-02
-2.157926439801116647e-02,-4.262118643502568055e-02,-4.410520533021026340e-02
-6.969558771906885462e-03,-2.996660022710665242e-02,-1.698492514933236386e-02
-4.302075059447209998e-02,-2.624182414467121291e-03,2.513329410594988128e-02
2.801950140313381327e-02,3.846427144701397571e-02,-1.154292939520870365e-01
-2.647196982852794908e-03,-4.210577461352042056e-02,-1.853275734678767189e-02
-2.918405423359300959e-03,2.420135804980241140e-02,-3.584386890214567162e-02
-4.616729102206335034e-02,3.730064452933831015e-02,-6.856631923090874756e-03
4.550792608741878464e-02,-1.662163781270753135e-02,9.662276406100592241e-02
-1.404878016562106577e-02,1.756314953035031240e-02,-3.281390843977084748e-02
-4.802430056994556884e-02,-2.227926500869389925e-02,-7.284404152847925688e-03
3.861705463077215786e-04,6.304346301853024082e-02,-1.998433138823748137e-02
-6.547573875978592028e-02,4.141778397977314424e-02,1.556270946822818288e-03
-7.601612643991258536e-03,1.239094561255538879e-02,-2.185248471471287410e-02
-7.103843571042200988e-02,3.077886020865173294e-02,7.275568765530425778e-04
-2.927464481926048828e-02,1.046400588150824332e-02,-5.079930054351827762e-02
1.590670397374135958e-02,-3.288136277093539617e-02,1.919019387077508174e-02
4.097026247249242747e-02,-6.536362197115944649e-03,-3.946881456614929895e-02
3.876818056253281131e-02,4.750590935017985628e-02,-3.945491969440059754e-02
3.091218555627344919e-02,3.201233443078524421e-02,-3.937744904267895252e-02
-1.575744465195736549e-02,5.311860854638234680e-02,-1.931946496503045198e-04
-2.936463744897517894e-02,-1.988953579456790091e-02,1.976143221886410631e-02
6.141949924395485871e-02,-3.388674558503454795e-03,4.077701408556357043e-02
-6.546902230123273492e-02,3.045515420616681616e-03,1.030363828471931318e-03
1.048706882552900496e-02,-3.118466199056940495e-03,8.041885228587562426e-03
-4.789032544460595890e-03,2.471891398323298322e-02,-8.319626374665398116e-02
-1.233069924874548827e-02,-4.292045870817020464e-02,-1.630237741883466471e-02
-5.252071209058800649e-02,2.125927584921505700e-02,-4.432393527954860135e-03
-1.908066383695697713e-02,-2.689659283859190467e-02,-5.599758619142142929e-02
-5.121787923354425426e-02,5.400731169561624745e-02,-1.324170113124402762e-02
-9.801221136526477862e-02,-6.347491707018068641e-02,3.425673607271496196e-02
-2.930856175058431726e-02,-7.391760815971154530e-02,3.653462118899846595e-02
-6.599305848792247353e-02,1.527149405697927377e-02,4.877044768561599603e-02
-4.887866151891087640e-02,8.995917252002534614e-02,4.032602759492891903e-02
6.964210105660906258e-02,1.250118177968389090e-03,1.232392099988128750e-02
6.049082481669251082e-02,-2.080543428097145903e-02,1.234212492301217136e-02
-1.944174654780937012e-02,1.053581755645709508e-02,1.766197619781361815e-03
1.888069783845751142e-03,7.072538096012359610e-02,-2.099670312465503827e-02
1.339293057350500471e-01,-6.443148445674799774e-02,-1.892894314205874687e-02
-1.306492852094938428e-02,-3.132332054398270088e-02,-8.412329499168629682e-03
-3.382346278385187782e-02,1.435158721463267780e-03,-5.670471873494636883e-02
-2.305143783879450015e-02,-2.747732244110688213e-02,-1.587024642897703550e-02
5.046035436189874948e-03,9.181902823196370911e-02,-5.246995836804819319e-02
-3.173284077867147279e-02,-7.184871472984179219e-02,-2.217991694832605748e-02
-3.989820191951236848e-03,-7.765589262915834068e-02,6.919778020544736785e-02
6.449544663443566861e-02,-7.322570432967244469e-02,-5.330583362525041086e-03
3.787810897691862213e-03,1.324041550391472956e-02,-2.658072865104402563e-02
1.770099241955534058e-02,7.296809710819573969e-02,8.575085141449001469e-02
4.530649733189369768e-03,1.142339247659456269e-01,5.171613158628324963e-02
-7.946633245187635641e-02,-3.199990631962592452e-02,-2.715733218048170874e-02
1.266522866077019437e-02,4.866199218487285427e-02,-2.576673225488620989e-02
8.877746909254141672e-02,-3.506253872027424029e-02,3.231720126319228507e-03
-4.373214090299973322e-02,-1.055035051829133694e-02,2.025564032034099862e-02
-1.268226390685716493e-02,3.237732307168421364e-02,-3.346905598670573551e-02
-6.434557260424957070e-02,-7.847994021799647654e-03,2.344443960840938632e-02
1.515750726563536719e-03,-6.140544501679216782e-02,7.600752492452871045e-02
3.999860545894779081e-03,-2.595617220126264502e-02,-1.447197487458343895e-02
-2.366538755402621333e-02,-4.469155006224944868e-03,7.123896581436211899e-03
-4.197415641899774133e-03,8.106341901519447182e-03,2.376588392116493406e-02
-3.069175855326619629e-02,-5.229363795967606476e-02,-1.604349048571250200e-02
3.182568978559080497e-02,2.858697100452712442e-02,-4.885539286172061249e-03
6.571534844538221010e-02,2.778314427776465423e-02,-7.543274666854683438e-03
2.780488978111047768e-02,-3.274069646083604956e-02,-3.614442015348894033e-02
5.689061388741499525e-02,-3.045009491486763004e-02,1.406438199455255049e-02
-1.430064129135990084e-02,4.525441546276016275e-02,-2.358672383821183369e-02
-5.458401085931283842e-02,-5.359119820608449110e-03,1.004250282874121214e-01
-7.178167093827212547e-03,2.711799280877240023e-02,-6.401947457688926535e-02
-5.329931218702983753e-02,-4.831374211197553281e-02,3.965102642268344274e-03
-5.948016250155271217e-02,-5.719554121153194726e-02,5.212652257232017888e-02
2.924863518397506287e-02,-2.254406980301507536e-03,-1.414001308679995079e-02
1.417363976857232734e-02,-3.432206399344137765e-02,3.065041478622036741e-02
2.025973104199697492e-02,2.009207887457028358e-02,-3.656536366113134328e-03
5.113739181085175112e-02,-1.413325281351129198e-02,-3.828866952597725221e-02
4.552383353343619765e-02,5.528092786865392017e-02,-1.303690157913272619e-02
6.390047788344049851e-02,1.460899550808193378e-02,1.239060264306076319e-03
8.406659785840897917e-03,5.019555048990474028e-02,-2.903900525618761247e-02
3.015052520048112569e-02,2.445483276285490351e-02,-2.898702071494681232e-02
2.975585230143900847e-02,-3.517313254781417181e-02,3.321560690086964446e-02
-7.326471669667309217e-04,-9.561259539553329523e-02,-4.452010417448749174e-02
-2.445807997067817388e-02,-2.316312195364281235e-03,-4.559112643702545320e-02
5.578205726911431711e-02,2.553256082250163206e-02,-2.446372288943306911e-02
-2.906615649974527912e-02,3.366123873674345401e-02,-5.614425638979094607e-02
3.289307590439870255e-02,-3.897207546181007815e-02,1.807845781658377199e-02
-5.394275016994766296e-03,4.161654154083718055e-02,1.421990690074161241e-02
5.088034472421860271e-02,3.145256221008023434e-03,-1.360189931852083013e-02
-5.160393209079215671e-02,3.019414275416719071e-02,-2.104661984769666191e-02
6.580004972569735225e-03,-7.415600774990090127e-02,-1.594708916990251676e-02
3.057438875412060719e-02,3.602403013426652700e-02,1.260232593470254382e-02
3.325324715459506558e-02,-3.395485176975510805e-02,2.308045090270771302e-02
7.608604800489981307e-03,4.463135739501537108e-02,-4.127552471890700431e-02
3.540909407049085914e-03,6.361885190549250446e-02,5.817553852771778500e-02
2.814932613315999921e-02,1.139100429902103750e-01,-1.023530077679596362e-01
-1.408720742944475713e-03,6.507388966678012698e-02,-2.935301087718895918e-02
-1.218209706161898012e-02,-7.448107774783493951e-02,-8.020016935456364404e-02
-4.917552025439714952e-02,-4.301551222492781129e-02,4.464881635381182795e-02
-4.240614918184913013e-02,-5.100086262928639480e-02,6.868920185308333148e-02
-8.800085319439390763e-02,-2.500007730536734155e-02,3.206824901378250298e-02
-4.628084009122600956e-02,4.567147897014727821e-03,4.609444463207677811e-02
-3.857215597971793558e-02,2.409023099104403223e-02,-6.508974014584820167e-02
-1.743110539286907984e-02,-2.780333863991078444e-02,8.598917265960995260e-02
-2.855603762052911707e-02,-1.926746268153272518e-02,-2.354971757851927888e-02
2.472838242106220261e-02,-4.114580729298141469e-03,3.342235784050799630e-02
-4.131152785171100100e-02,-4.717673061775553428e-02,-3.872000450648735437e-02
4.268417422768168434e-02,2.566363327081589568e-02,-4.560140662892577662e-02
-3.785766834704567922e-03,1.666117056689256706e-02,6.779274386036593381e-02
1.976246512692894641e-02,6.991960072141790127e-03,-3.378971529811154034e-02
2.342483488731096630e-02,5.511143276188346790e-02,1.034256633985082899e-02
8.538542114873476363e-02,-1.552520321640533940e-02,2.769708938853232549e-02
-8.336179593658023246e-02,3.728601974804870989e-02,-1.665241189267106445e-02
7.000905295582562915e-02,-3.958483173413766820e-02,4.346144558976100351e-03
1.927635444143529359e-02,-3.496104384590100617e-02,5.957181039519902736e-03
-2.912456074883417248e-02,-1.420875260974150973e-03,-6.188857368747412852e-02
-7.143851287294226970e-02,8.460370004983598646e-02,-1.647627722779797591e-02
6.206525267808839230e-02,-3.815620823487824408e-03,6.008006865474996310e-05
2.067611647334525668e-02,2.714711520706454898e-02,1.975916475649664491e-03
1.952477312925076161e-02,3.323899321806215307e-02,-1.612839440588352893e-02
-6.488648912978032222e-04,4.353709464619773262e-02,-4.004740858385587299e-02
-3.082020274507011812e-02,1.964701753009613291e-02,8.909371298769194411e-03
6.730485298069958933e-02,-3.049397418135237764e-02,6.354868526698456178e-03
3.132166187082107561e-02,1.036604886414712809e-02,-8.422527634039955746e-02
1.567437063694810534e-02,-3.386488763318355744e-02,3.892857025060723897e-02
-2.925062436046650324e-02,-8.760118460749527188e-04,6.554413894335120970e-03
-1.443201426578144819e-01,3.753744139035856270e-02,3.958387981175861409e-02
4.324757207023705724e-02,-3.746640378431718293e-02,3.662658660701680058e-02
1.086980686288125351e-02,7.367839022663237591e-02,3.073525144072416365e-02
7.464587279753787108e-02,-8.824516271144064450e-02,1.823973842019310440e-02
-1.899097162919234638e-02,-1.201685941542771953e-02,6.271179610710869712e-02
1.384605702130159779e-02,2.609675465220526527e-02,1.387061848346477812e-02
6.717464746132247033e-02,-4.243442298911617727e-02,-5.773937943471640910e-02
2.339642714332151180e-02,-4.768392932230669512e-02,-5.239740870680085344e-02
8.515012527450094640e-03,2.041849724002674747e-03,-5.003832829017455797e-02
3.654815179424307503e-02,6.574289542904917724e-03,1.199086213687863833e-02
1.059484122348704725e-02,-2.964517163816578205e-02,-6.416879923443220834e-02
1.039890682441160438e-02,6.044573183695219759e-02,-2.782812428614662992e-02
-4.339979059255715671e-03,2.164678402406186586e-02,-1.532595095500843135e-02
-2.844745845002490461e-02,-2.223517551879820170e-02,-5.490111501854885549e-03
-3.382982238530333335e-02,5.507165381979752146e-03,-7.121328023013001780e-03
1.326926669246205129e-02,2.242079573935006065e-02,-5.972263867359354356e-02
-8.051594743454383585e-03,4.104137054677881036e-02,4.100826169907492019e-02
3.875932174185618001e-02,3.139668307615850473e-02,6.580208825160274722e-02
6.376475646423356188e-03,-4.598689978224149155e-02,-5.432930072153908593e-03
-4.134493516257461976e-02,3.700735325856166491e-02,3.540753244137045258e-02
2.750608714787088765e-02,-2.148437192198695070e-02,1.004978882758504437e-02
7.213162515670717978e-02,-6.383470169497118540e-02,-3.701629389829131506e-02
-5.172274054683621142e-02,-5.386298588578115887e-02,3.648700939031974261e-02
1.694433101946279246e-02,-2.162130616926206256e-02,-3.568192500321720056e-02
3.921167668769562353e-02,-2.396259817472584305e-02,-1.101289312627483363e-02
-6.513871344623022031e-02,-4.132784221247888523e-02,7.530497075885173031e-02
-1.441212828861769372e-02,6.519908203202376407e-03,-3.553808556241103839e-02
6.887853023481775583e-02,2.186075481148207905e-02,-1.310869803526442182e-02
-4.685677907842847843e-03,4.592048229677477694e-02,-9.166884652345208551e-02
-9.192436926101676953e-02,3.384739277138435615e-02,-6.421936013202057814e-02
6.756906314409638625e-02,7.935350188918791070e-02,4.004691119717346953e-02
6.859466586918157999e-03,1.767268120647394816e-02,-7.358549308957945678e-02
-2.295550452677627001e-02,1.166973075175539859e-01,8.536196235163057144e-02
9.305478472742262711e-03,-3.322114892504737793e-03,-7.903342141494107409e-02
-2.339209720038651699e-02,2.468468079522548320e-02,-2.542355710625965326e-02
-7.613199889919723684e-02,-6.849874500785142241e-03,-5.985411485019525571e-04
-4.202694259787623232e-02,-2.782299538689812085e-02,-7.341173725282099105e-02
-2.953720917654398606e-03,-1.932112093752683807e-02,1.266457676426782121e-02
2.055363247720781109e-03,-2.852109138196167251e-02,1.042162980632178881e-02
3.563744036942661803e-03,9.074536773680591528e-02,-3.258764490854524493e-03
2.382556133607464238e-02,-6.829254247918462029e-02,5.153875752948999800e-02
6.136017917928687782e-02,4.603856301097044440e-02,3.996064337882399009e-02
-7.062903814974533234e-02,-1.052387405023969165e-02,-5.527713992779927999e-04
-8.096469608955399189e-02,5.056634076788216886e-02,-2.668214429438910823e-02
2.595971614639033809e-02,-2.006172732635331385e-03,-1.844055059291882515e-02
-2.306498191510604132e-02,5.393129874729065201e-03,1.262507178894751170e-01
-7.427703236846333601e-02,-6.417345894946635543e-02,8.124304321953265684e-02
-1.540962436881483308e-02,7.382735663647076174e-03,-5.573355635208387948e-02
-5.420298839912279093e-03,-1.010116271608892981e-02,1.314389107538332761e-02
1.187301725028973905e-03,-1.810822490571543800e-03,-4.636597902316906550e-02
-2.190730321148415607e-02,1.613801806644116557e-02,-4.878288717409101638e-02
-4.769581702597149898e-03,-3.716312919479262955e-02,3.326723262840543260e-02
-5.256888333761871451e-02,-3.439871696084602359e-02,1.648781413020149536e-02
5.034006097305556565e-02,3.542068789917893895e-02,5.374755640456556870e-03
2.408648024652163336e-02,6.263929862875888821e-02,5.650141860175536546e-02
-2.481239482839896898e-02,-9.501046532451051102e-03,7.128167199640636411e-04
2.425280870126664962e-02,-3.435805437664942591e-02,3.117030262171915228e-02
-4.543164034631130138e-02,-2.223273791235819141e-02,6.000648987062304901e-02
-3.271980621720860238e-02,-5.972608710575010027e-02,-3.808681009606103979e-02
5.623744445013568322e-02,3.605700380179100578e-02,-7.932260271039377753e-02
2.380921763287490583e-02,5.388506182524036014e-02,-6.663263906016551885e-02
3.499728820099486798e-02,1.786407186853614104e-02,-9.187598832332261045e-02
-6.227028917734238334e-02,-4.011033107937048842e-02,-2.355974480594100195e-02
7.292775693640213275e-02,2.319224970320502011e-02,2.087209139042545125e-02
-2.769706200335285071e-02,-1.655825919538160898e-02,-4.868783998535201191e-02
1.396402037618427530e-02,-3.257424657191521078e-02,3.279671710912837601e-02
-3.904726560148874537e-02,5.608784857816591363e-02,3.153697854188012434e-02
-1.629348177246451798e-02,-2.345180717284990959e-02,3.386780423786913546e-02
-8.680077452672631255e-02,-7.496903782587042986e-02,-1.680414802997996088e-02
3.405017136371474296e-02,-1.913012523744030136e-02,3.466733018245295173e-02
-7.190453121134439407e-02,-2.134388427946279712e-02,-3.727118791115165142e-02
2.548917150469216103e-02,4.423535497299592445e-02,-1.797548813184399880e-02
4.372578628702947223e-02,-3.543493513128483270e-03,3.124879791573048973e-03
-1.263733902250700411e-02,3.331597744443525605e-02,-5.040145597614632128e-02
2.664759925309504937e-02,4.197128970090715366e-02,8.512994280441508197e-04
-1.291891780115989041e-03,-6.627688685885049780e-02,9.006740622221499903e-02
1.320139226731345886e-02,-1.861911940779137353e-02,-2.010395439345727051e-02
