accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4.130080067888704853e+00,1.566985211894952323e-01,8.858107776392946775e+00
4.135778908343662685e+00,1.566032485915932193e-01,8.868802546110556406e+00
4.127156197743707899e+00,1.510979069295647625e-01,8.859123575651375759e+00
4.141640997569900229e+00,1.541807872511947453e-01,8.868526954207739621e+00
4.122218596402162483e+00,1.490663552593360364e-01,8.855352759147081088e+00
4.139408601147116507e+00,1.443405874318324233e-01,8.856977436623603595e+00
4.143183523657463674e+00,1.609458551279071836e-01,8.878782292786633334e+00
4.128339040720271136e+00,1.556617932978040797e-01,8.861044036421471759e+00
4.138096424176298527e+00,1.705803830864868198e-01,8.863683332693529593e+00
4.134727355361721202e+00,1.544298823198607951e-01,8.863865283651035654e+00
4.138246762510353172e+00,1.472921397635865715e-01,8.855011735585833321e+00
4.141568897372946090e+00,1.610595837857828339e-01,8.866070438557819955e+00
4.136446793435626823e+00,1.495333613030847830e-01,8.856126873658128673e+00
4.139496450408359784e+00,1.520520185047129769e-01,8.876217714496005939e+00
4.142406767893722197e+00,1.480060427169939685e-01,8.866938638771982184e+00
4.141702178380403332e+00,1.618673726138082358e-01,8.861794979921532089e+00
4.122572232377870627e+00,1.619026186607758766e-01,8.871294552932502242e+00
4.139652317009820948e+00,1.503283668902387349e-01,8.863094687225036239e+00
4.132669222097842265e+00,1.561455462673359273e-01,8.862657363763565499e+00
4.140363884506427894e+00,1.516300964809932650e-01,8.883404462822575454e+00
4.130875487457293715e+00,1.605359599925782199e-01,8.867459262920363017e+00
4.137335681113164298e+00,1.569627203157577255e-01,8.868030500690990081e+00
4.127593193529816240e+00,1.509590398105742359e-01,8.857653461624755309e+00
4.132914432388301584e+00,1.553691549829893104e-01,8.867671899590884976e+00
4.126540257944940393e+00,1.524765806744323438e-01,8.856888705858020572e+00
4.127009222874715277e+00,1.572621760643168609e-01,8.853526576541607795e+00
4.133355530493707519e+00,1.502729685173961049e-01,8.861578057544827303e+00
4.127497066370915846e+00,1.539810882559875527e-01,8.862918057800017735e+00
4.133436879772084183e+00,1.562223573454298853e-01,8.858510863609303954e+00
4.129691175585877616e+00,1.586940031217711211e-01,8.852962152818220076e+00
4.138612640600055848e+00,1.642594426838599186e-01,8.866446270666493490e+00
4.131784785296680695e+00,1.576139289897393603e-01,8.863236837320950912e+00
4.129730926541828495e+00,1.575467069545098131e-01,8.862375502176393027e+00
4.131043539147787769e+00,1.519119687428275856e-01,8.861991341309794379e+00
4.135462559269127425e+00,1.508035494775618046e-01,8.869469772578860045e+00
4.134391140655217178e+00,1.490798918052149147e-01,8.867145956127476580e+00
4.140524551116094187e+00,1.608569959229874669e-01,8.861350067622719706e+00
4.132767097481877983e+00,1.632737913513495620e-01,8.849568615227410007e+00
4.132485648271356560e+00,1.566452683395862799e-01,8.863610871423068360e+00
4.140670061293663551e+00,1.478891844217406770e-01,8.857864242806769539e+00
4.139459196757719894e+00,1.484439036767276621e-01,8.846932001305745530e+00
4.126350434268802658e+00,1.535265166787273816e-01,8.859781086923202764e+00
4.129759367429492123e+00,1.535312255902136491e-01,8.867374179904210507e+00
4.130351220179797167e+00,1.604257722331416114e-01,8.860982005332973088e+00
4.130811458916634926e+00,1.500738946856810807e-01,8.856996388319149816e+00
4.140834682250040366e+00,1.637066170375990337e-01,8.866377840093413454e+00
4.129993960361207250e+00,1.590715652934471258e-01,8.875627269146693976e+00
4.127148380875919287e+00,1.577163091191216560e-01,8.861609259727016408e+00
4.131163331370666825e+00,1.571280817784975192e-01,8.860490331780649598e+00
4.129827858472790325e+00,1.514895813504466837e-01,8.869183296186173848e+00
4.129391365351198218e+00,1.462642316721370350e-01,8.853566503586169034e+00
4.133366476843305826e+00,1.486470305131908087e-01,8.869654667050816954e+00
4.128892510092675217e+00,1.555952757440665080e-01,8.863438492664464263e+00
4.142186561081643070e+00,1.551344964762858269e-01,8.865636169957523904e+00
4.137304257981576860e+00,1.575584385067665127e-01,8.874443409005502659e+00
4.135363995686058836e+00,1.619307346962194083e-01,8.851049926758108199e+00
4.134416741413283525e+00,1.502327054837972187e-01,8.865916414757554875e+00
4.139537381315890663e+00,1.547556622211116173e-01,8.871619299896490674e+00
4.135188343269637024e+00,1.565778162226650894e-01,8.856199580747013300e+00
4.134039356693000045e+00,1.505678751035066931e-01,8.860443069476549027e+00
4.136957310933657261e+00,1.581908761722818080e-01,8.860982483476414373e+00
4.132875839685420161e+00,1.501910431245675748e-01,8.854432118098046089e+00
4.130649890738196994e+00,1.441273659586510825e-01,8.862567329597906607e+00
4.128943498803588241e+00,1.537323239857620871e-01,8.872988578844248408e+00
4.124954077115240203e+00,1.512813957716502844e-01,8.866801862022340330e+00
4.138256916716574807e+00,1.486456201605385608e-01,8.857029503229520984e+00
4.131595806231283419e+00,1.563950737309193484e-01,8.860463946323127615e+00
4.131761930602226407e+00,1.559430292558174891e-01,8.862026224823429388e+00
4.137082931707747768e+00,1.654165136004173142e-01,8.872988643160331534e+00
4.129821955257328092e+00,1.583270307829487689e-01,8.871874519316131469e+00
4.138168677393545991e+00,1.602669602025673379e-01,8.860458103136645391e+00
4.135408745172100886e+00,1.578578845594648117e-01,8.873112013749308247e+00
4.131114669376511728e+00,1.532203394166303800e-01,8.865924496677839883e+00
4.126470164078212655e+00,1.478584001197857656e-01,8.849102208582992901e+00
4.138764085312857333e+00,1.548989455008179805e-01,8.863565613714081692e+00
4.134030346955920088e+00,1.644292597538521139e-01,8.863348815308492945e+00
4.139373451963868966e+00,1.513737310027796490e-01,8.868286766366098917e+00
4.138935276027869925e+00,1.506157065425332842e-01,8.866965878356118935e+00
4.133365884996362816e+00,1.517806755779116945e-01,8.859900272496913587e+00
4.137010011574465906e+00,1.575529620181293222e-01,8.853639076453100998e+00
4.136980832149666831e+00,1.502423878282684866e-01,8.865412025449803224e+00
4.132551726362192035e+00,1.532132214736794396e-01,8.867856725860377765e+00
4.132011440458128071e+00,1.456291000450198048e-01,8.856186696721492169e+00
4.132103931442135725e+00,1.641424452238243459e-01,8.860471353587762167e+00
4.124587076776712991e+00,1.579052370297831243e-01,8.864489878352580732e+00
4.131777467518693570e+00,1.501994767710033152e-01,8.862273697092756919e+00
4.126503378940546085e+00,1.479685980106587306e-01,8.845409512250228090e+00
4.132426526228107022e+00,1.557412480664064902e-01,8.865924550422388251e+00
4.139813023365915612e+00,1.577861924862097587e-01,8.852765936071898878e+00
4.131040995386298320e+00,1.623358594308574598e-01,8.871604278795224729e+00
4.131236337627147925e+00,1.541733678962300680e-01,8.877681832594387146e+00
4.128838887045548134e+00,1.530326025885804520e-01,8.855080942287065326e+00
4.136637282317405351e+00,1.564116422928557015e-01,8.868361716378668547e+00
4.139364574498110905e+00,1.552168754077780932e-01,8.861707549540453144e+00
4.136862967355373399e+00,1.548286504629970695e-01,8.867377854829685546e+00
4.124655451221395097e+00,1.530889771576699199e-01,8.849531840319622589e+00
4.129716592118619189e+00,1.578747354753412824e-01,8.864990542121327977e+00
4.132415382771071677e+00,1.470592147637017066e-01,8.865142951110149383e+00
4.126836481638169296e+00,1.529340268261173696e-01,8.857844663878761793e+00
4.130800839098039745e+00,1.554226513957670530e-01,8.872096113442264453e+00
4.137083844795986565e+00,1.605348806574054543e-01,8.873529368050064647e+00
4.134569182336043980e+00,1.505756344598671581e-01,8.839844620602329783e+00
4.132567227805891363e+00,1.520535050034310665e-01,8.883231135231666187e+00
4.134244990762752536e+00,1.475881325973546487e-01,8.866472784014067798e+00
4.130364285221507004e+00,1.582774209953281275e-01,8.867542263343926479e+00
4.138972320133191829e+00,1.549885260601148451e-01,8.863974379797472380e+00
4.137111575816469156e+00,1.416991944559316541e-01,8.876480194159725556e+00
4.131624985016527418e+00,1.496358305681411982e-01,8.865627886605748742e+00
4.134149207392758818e+00,1.653145798021135593e-01,8.861279697075694628e+00
4.128351958678859290e+00,1.564495427990796050e-01,8.873530769714070843e+00
4.128203367792577794e+00,1.461680063480371716e-01,8.860792582158182995e+00
4.134351214800100927e+00,1.570898505415349589e-01,8.863786221126908060e+00
4.133626054193072719e+00,1.478515430539466824e-01,8.844179104918687528e+00
4.130967455432981161e+00,1.539199042185530053e-01,8.866093930963558023e+00
4.132950496925707817e+00,1.523575454713907706e-01,8.865408627443885692e+00
4.133358340794223373e+00,1.530262411785319465e-01,8.856929894764563826e+00
4.126482692808492558e+00,1.493834028948471671e-01,8.867168786545082781e+00
4.128918154699885434e+00,1.506274979799465674e-01,8.848282163070317452e+00
4.129088487345412339e+00,1.522638473493116706e-01,8.855808012571092291e+00
4.132287432856499798e+00,1.630622019085145591e-01,8.879476629378590502e+00
4.133795267839582621e+00,1.560814769221433029e-01,8.871111961373275179e+00
4.145434077674691409e+00,1.557203687081313848e-01,8.863326573675998077e+00
4.131112898245955734e+00,1.593392367121533593e-01,8.863990177077367250e+00
4.134386832972531067e+00,1.541852925472101954e-01,8.868210579831343310e+00
4.150748652185387577e+00,1.589820459081461024e-01,8.857047473828876250e+00
4.134753754602170872e+00,1.577404879942698457e-01,8.856825494274886523e+00
4.135064916621853826e+00,1.435898431048084622e-01,8.863788655189537735e+00
4.126135363216686613e+00,1.601008882275609113e-01,8.854781990051398211e+00
4.133693198934800250e+00,1.508515219261870044e-01,8.867269321414482874e+00
4.131355949008857387e+00,1.614175441876821715e-01,8.865778962387711459e+00
4.127487478562044565e+00,1.461478944596109331e-01,8.872331278604390192e+00
4.138762425455987604e+00,1.542618782960072099e-01,8.863740210384136731e+00
4.125628004656045178e+00,1.587299644064962267e-01,8.860740607949445291e+00
4.133133610095107713e+00,1.592382267315318733e-01,8.869467454485198132e+00
4.128961969792164233e+00,1.438672654770150328e-01,8.873570962405603169e+00
4.131419067953761015e+00,1.524377561229230682e-01,8.854381607641020224e+00
4.127328415978467113e+00,1.533770679567834916e-01,8.856550787642643030e+00
4.138681659857090800e+00,1.590284655000594738e-01,8.869568548130313701e+00
4.125472240679681768e+00,1.527996632417118195e-01,8.847310287940233664e+00
4.139632415132997068e+00,1.558006810007414589e-01,8.865714500206092197e+00
4.138791040238383623e+00,1.556545191872014955e-01,8.850085551979519849e+00
4.128437264619148728e+00,1.490535231185585729e-01,8.853250349829075105e+00
4.132938825984344255e+00,1.563639498296581776e-01,8.858080274491955564e+00
4.138266120456563613e+00,1.647798750493542630e-01,8.858341284895267620e+00
4.131410861715911764e+00,1.596836272915733990e-01,8.863046769724830298e+00
4.138442372251724954e+00,1.555357031456930383e-01,8.864183318163878056e+00
4.131051795972512153e+00,1.526434741630500469e-01,8.860242433517223404e+00
4.136877762580308371e+00,1.592208154789352403e-01,8.856349623484627287e+00
4.136645710109314145e+00,1.551780803419168797e-01,8.860420544795653441e+00
4.124398598526819448e+00,1.633222984215781937e-01,8.865196122119634481e+00
4.138847081481666024e+00,1.444821805383763591e-01,8.860386371903116398e+00
4.128443885427816262e+00,1.663040965343273170e-01,8.870804610253248512e+00
4.140865843597802076e+00,1.504225701168090679e-01,8.867393993839209898e+00
4.132916381659290650e+00,1.474334706967399822e-01,8.874755997743172031e+00
4.132900125677604564e+00,1.564694861460818320e-01,8.863594667816167672e+00
4.123975494866267688e+00,1.466670967735345110e-01,8.854833710438635208e+00
4.139042797282193042e+00,1.571857442172207575e-01,8.869294612651412280e+00
4.140296841838247310e+00,1.562263803496602432e-01,8.858158221732002957e+00
4.128980666313132097e+00,1.629524595428763767e-01,8.854986440261686909e+00
4.138013057837581776e+00,1.541388102532046944e-01,8.868566633612315897e+00
4.134261418454238779e+00,1.527043342297764450e-01,8.862329466514223597e+00
4.128540959233017560e+00,1.498399386916014764e-01,8.860619642286430064e+00
4.140825889575626917e+00,1.528243065802718514e-01,8.863895876070833069e+00
4.127137689523591391e+00,1.526047307724527069e-01,8.855717476237893848e+00
4.134364302705360927e+00,1.629476971688954834e-01,8.878210036500062685e+00
4.130670745699665858e+00,1.530883815991678776e-01,8.871267355982405789e+00
4.133164206911379424e+00,1.526663360357851384e-01,8.854492088059370047e+00
4.132116816663246261e+00,1.587667510037424068e-01,8.861479529772413599e+00
4.141242440560501059e+00,1.505196491506057832e-01,8.863259658123949336e+00
4.127595134846250069e+00,1.590852215273535486e-01,8.851440096604276775e+00
4.131782312094504306e+00,1.588396012637379451e-01,8.855778558141173207e+00
4.122419343730509667e+00,1.584923876791290431e-01,8.856337673069070604e+00
4.133274904414815154e+00,1.572190123850005505e-01,8.862006233422189183e+00
4.136455751014713300e+00,1.559827370103533117e-01,8.869980166099185936e+00
4.138950252598250223e+00,1.523107115913082954e-01,8.855948898404840008e+00
4.133866973938141953e+00,1.552228014229581343e-01,8.865193813468593476e+00
4.124697283744635179e+00,1.527012371259165169e-01,8.853011112469637567e+00
4.125509672412637663e+00,1.540915398295993333e-01,8.858352940468247283e+00
4.141894698762392579e+00,1.560951312946152469e-01,8.864961643961219551e+00
4.129609167785358359e+00,1.512037282531144000e-01,8.867577269729441269e+00
4.131329387245256335e+00,1.478452101184840883e-01,8.853473973730219271e+00
4.132079672544030302e+00,1.557820883143225532e-01,8.850351544730136411e+00
4.134761383525193068e+00,1.560361393106293737e-01,8.857948377053027400e+00
4.132177259029413463e+00,1.582973224572775950e-01,8.857792330767669142e+00
4.137656615188761933e+00,1.545548340093654549e-01,8.864147227533274886e+00
4.137084924868804414e+00,1.498793144359571727e-01,8.870254094216516449e+00
4.125112615152056961e+00,1.496875627171501966e-01,8.857744555983455115e+00
4.137092306140942810e+00,1.588185669282956292e-01,8.879102434695360202e+00
4.135605218520042925e+00,1.609696235764409289e-01,8.856289818048498574e+00
4.132445388786609719e+00,1.631507387381943286e-01,8.851975913068512725e+00
4.135143310179600462e+00,1.661371603970866750e-01,8.863845336567937494e+00
4.129367910207027315e+00,1.437725782854810952e-01,8.862028688734504556e+00
4.127867952342957558e+00,1.467118914717855105e-01,8.865371026160616452e+00
4.138486286889494714e+00,1.475104813001575921e-01,8.850672147089570174e+00
4.133086892844654692e+00,1.476249816309285479e-01,8.870363306757582222e+00
4.134298669829317596e+00,1.575536981406868153e-01,8.871192631264861461e+00
4.139400252813982384e+00,1.522461351960835430e-01,8.854868125879876928e+00
4.135354679007199330e+00,1.615074986516713829e-01,8.855312112167398553e+00
4.128787610273926489e+00,1.545301197438260499e-01,8.865796325217500495e+00
4.125444285721531656e+00,1.533646757193360688e-01,8.855501307914392939e+00
4.139031076588832292e+00,1.566717741918568219e-01,8.873714020055750495e+00
4.137430625700844189e+00,1.559417090333344857e-01,8.859411383241470261e+00
4.130521723552575963e+00,1.616065563246642245e-01,8.846778730982240546e+00
4.135912483526082539e+00,1.588473627239171959e-01,8.869381975745422864e+00
4.135540979200037270e+00,1.577796836623571175e-01,8.854971403491763482e+00
4.132955601975988102e+00,1.472912944160656157e-01,8.882583782889630797e+00
4.142446135625460713e+00,1.545123960861032042e-01,8.864744972472852425e+00
4.122614592768687025e+00,1.519352204752600910e-01,8.860470878513339699e+00
4.139942323129162105e+00,1.538025355148769646e-01,8.849091990947616893e+00
4.134338781450384914e+00,1.502587592183401988e-01,8.878164674515860000e+00
4.132829072295362671e+00,1.530959799662151843e-01,8.859277988926992364e+00
4.141217811500840007e+00,1.579881611667766639e-01,8.859002768507957981e+00
4.136511998731664086e+00,1.590716027065973981e-01,8.865994109212051555e+00
4.130329422968896935e+00,1.594259859283672920e-01,8.862233297298738322e+00
4.137113956069350174e+00,1.524954854371918800e-01,8.872373134577829390e+00
4.140512783303417876e+00,1.621446500301706450e-01,8.878536022912651759e+00
4.135854524789204234e+00,1.543224683329747771e-01,8.882200076439399794e+00
4.132251442412804288e+00,1.545662687021409631e-01,8.850350811165062836e+00
4.136651287218005457e+00,1.549708455579273392e-01,8.855013534394769792e+00
4.136402538439503118e+00,1.630650162166257244e-01,8.860795968994391814e+00
4.135774735810914038e+00,1.472644462244072361e-01,8.852974028000909712e+00
4.133315473312694444e+00,1.486379484604719858e-01,8.866850870666842965e+00
4.132118873746528642e+00,1.514089083794027679e-01,8.856939877159016206e+00
4.125517174899968609e+00,1.540844898633836058e-01,8.858035984293085363e+00
4.128556820211771061e+00,1.570742752077859961e-01,8.857197214626499004e+00
4.134940930102923851e+00,1.493032615344593306e-01,8.870162900183139243e+00
4.133841054995386344e+00,1.478355888073464575e-01,8.870439441385585155e+00
4.134124203195731262e+00,1.474193543613825652e-01,8.868806766030163047e+00
4.141300298443480798e+00,1.545135859796605837e-01,8.864844035666047617e+00
4.132260121559916399e+00,1.483539294759810556e-01,8.852901907207009202e+00
4.127671130274236155e+00,1.535293264582005546e-01,8.867428910477237025e+00
4.139502958106763941e+00,1.610163103071723667e-01,8.856627623977267660e+00
4.142684051875924922e+00,1.473415436210942508e-01,8.861039851669255896e+00
4.134673310406308033e+00,1.538032179736243676e-01,8.854056861146661461e+00
4.135789772978305301e+00,1.579142384272618493e-01,8.864873284294954914e+00
4.132648547672559403e+00,1.597165925931573194e-01,8.871569214536236814e+00
4.138669469830682957e+00,1.546796062790165294e-01,8.863667799757630306e+00
4.135252276630644097e+00,1.540342256575113200e-01,8.876439185798782106e+00
4.138833336240321792e+00,1.541988996286589308e-01,8.850101570803577289e+00
4.135402160463697463e+00,1.593117213045517622e-01,8.855974215277456096e+00
4.133154987315755591e+00,1.522147622912956022e-01,8.857101893442386853e+00
4.140440564863550499e+00,1.565556982591037316e-01,8.858492039857294387e+00
4.129092617336151072e+00,1.466739215955530917e-01,8.856995562137749189e+00
4.133655503953927557e+00,1.570365289339289150e-01,8.869526462214677665e+00
4.134149934169178309e+00,1.535919671061682090e-01,8.858635212928467340e+00
4.136268177037097260e+00,1.517179205477752479e-01,8.856406262077928915e+00
4.134876913516523977e+00,1.591081185834949674e-01,8.863432257705230910e+00
4.136406986221481397e+00,1.597312304490738910e-01,8.863534377636671735e+00
4.143696725932265679e+00,1.561424055873292527e-01,8.848904570480593534e+00
4.135069076400176513e+00,1.542341568526068574e-01,8.867437629508158281e+00
4.136068782908057351e+00,1.516332895340580245e-01,8.859171162874908134e+00
4.125334530258970567e+00,1.517736142396105548e-01,8.856170823986413865e+00
4.129721225421645769e+00,1.532761018926979413e-01,8.863629797814006395e+00
4.134597713341903180e+00,1.547739954973394172e-01,8.867228707872261140e+00
4.139787299679669630e+00,1.558722126405281405e-01,8.865961619571260499e+00
4.130194260094468106e+00,1.553833541825480336e-01,8.858019797704949738e+00
4.129012544246134730e+00,1.482259344522886269e-01,8.865992177779430605e+00
4.140076238444031276e+00,1.509140700558236348e-01,8.853954908625951248e+00
4.131711050134425633e+00,1.573480063736533430e-01,8.862513864792088469e+00
4.135012622238462221e+00,1.604455832595684805e-01,8.868919926640479900e+00
4.137329802391607636e+00,1.515495011072710840e-01,8.867223417154335152e+00
4.133058414489330978e+00,1.542003281308473583e-01,8.874900621093139819e+00
4.133557977813972606e+00,1.605061271327009320e-01,8.863871262432835962e+00
4.132306713779678731e+00,1.633003097108366164e-01,8.865731273540090385e+00
4.132184910612361151e+00,1.540117795168157444e-01,8.851623131072651418e+00
4.135172259278076190e+00,1.508224414736130670e-01,8.849380221193033691e+00
4.133345972857666695e+00,1.582307802150229592e-01,8.857497011773357798e+00
4.132912243357345972e+00,1.555306805179006990e-01,8.853333387779418473e+00
4.130280463451610373e+00,1.576258541608897001e-01,8.862007020176948302e+00
4.134546033698464740e+00,1.545416654994821448e-01,8.852785493474577549e+00
4.133131622542459027e+00,1.440351550815356096e-01,8.862399183849488438e+00
4.138503981708208102e+00,1.593539256891591815e-01,8.852270709185368958e+00
4.123447041193895046e+00,1.559564275343889861e-01,8.862862925443316442e+00
4.134606593872892866e+00,1.485830011990175725e-01,8.859814060794331425e+00
4.141392048725533570e+00,1.483064765461743761e-01,8.859578718467778558e+00
4.128902644100916675e+00,1.551902159789539659e-01,8.860905072233379087e+00
4.131570216985841704e+00,1.521587104805739998e-01,8.854756519429326289e+00
4.131091136250489626e+00,1.508999849365629808e-01,8.856123502607124109e+00
4.134297711930256192e+00,1.545655860929520120e-01,8.874795861205154068e+00
4.128370374317193559e+00,1.516345838590016093e-01,8.869315560765921092e+00
4.136465912174109860e+00,1.522175708616018974e-01,8.863680457645005006e+00
4.122481396801052966e+00,1.500054678816103437e-01,8.863074560466619900e+00
4.134942903016177063e+00,1.502634245874975016e-01,8.872118549859195014e+00
4.142279868669231924e+00,1.573039015404773810e-01,8.855199980364664825e+00
4.132727268638708651e+00,1.586681265519231387e-01,8.861626608008753792e+00
4.129982288106727850e+00,1.539514709343254850e-01,8.875500785809517623e+00
4.127186426816854770e+00,1.530174077342398020e-01,8.881741009184219493e+00
4.137649883412908736e+00,1.540872253539554704e-01,8.868486367461560604e+00
4.121291101683806524e+00,1.538129887082605174e-01,8.849595610377525290e+00
4.124013921955659079e+00,1.660841697079059875e-01,8.859185123734038214e+00
4.138155829864825996e+00,1.544522492002237957e-01,8.857934484955093168e+00
4.126105528546275991e+00,1.585499148434837968e-01,8.878156060729686772e+00
4.132110169184339377e+00,1.476817468545431056e-01,8.873623990921409188e+00
4.136872290275007913e+00,1.561587661444128472e-01,8.863208104617619654e+00
4.133453080588782136e+00,1.591385335559994951e-01,8.852294885134787350e+00
4.132803112354225483e+00,1.532911872077633020e-01,8.848616774343412317e+00
4.130241078145952649e+00,1.573816101638609022e-01,8.853616247187087396e+00
4.128659871045510243e+00,1.566938776278960221e-01,8.866001094203557642e+00
4.135456773281553033e+00,1.535966914161141783e-01,8.865602173998285096e+00
4.130594803183329056e+00,1.508687168479770080e-01,8.856924665113467654e+00
4.140747033590744586e+00,1.632279323716641362e-01,8.871608825306008583e+00
4.142148409930928032e+00,1.462320173052666372e-01,8.863806278450011789e+00
4.141881391807110013e+00,1.485634261983447002e-01,8.863611245943038952e+00
4.129553181821556507e+00,1.504599742153548969e-01,8.866502573775223439e+00
4.134745421374459440e+00,1.496479361759933957e-01,8.855687308676820635e+00
4.128458077764804557e+00,1.546575765585573858e-01,8.858645298937430468e+00
4.137576992961947475e+00,1.502499530532139804e-01,8.866221819003252236e+00
4.131627001286289236e+00,1.632505183228928902e-01,8.857164657467818003e+00
4.129891598466240765e+00,1.562494204324335889e-01,8.874797424701490911e+00
4.138114143499715070e+00,1.501960142736880888e-01,8.854625897158197034e+00
4.127844450907325324e+00,1.539030618326233946e-01,8.857591374594331768e+00
4.132508043488448912e+00,1.559339304772183465e-01,8.863633792797454447e+00
4.124988801791495519e+00,1.444429150848497434e-01,8.853391340623980810e+00
4.130043378537338050e+00,1.650731948997502530e-01,8.855401240138888852e+00
4.129236947868514918e+00,1.450345581440126430e-01,8.860992935702814322e+00
4.129529210368822589e+00,1.480512894585391814e-01,8.867064051033390015e+00
4.122955379100799789e+00,1.465260217426238853e-01,8.861960374462961809e+00
4.139467491139795285e+00,1.560123792934356435e-01,8.847090872716998788e+00
4.124466165899337788e+00,1.532218203483652064e-01,8.866798454745959290e+00
4.127715194963290202e+00,1.538095694887197940e-01,8.851060887418665146e+00
4.138153611308501567e+00,1.607636339991402041e-01,8.856892916740790156e+00
4.122441036213260190e+00,1.568571819549456070e-01,8.872080333321642698e+00
4.126931313168108240e+00,1.589432005935257353e-01,8.864075370975518453e+00
4.134927297955344194e+00,1.564941161303882722e-01,8.854864458581824138e+00
4.135001159028991680e+00,1.538927819372394867e-01,8.860337842419728105e+00
4.141286770830724606e+00,1.511364373322665600e-01,8.868497681800331378e+00
4.134304285922185684e+00,1.592673035824351269e-01,8.864624647350691333e+00
4.121891555723440348e+00,1.532127278301006479e-01,8.874854702011273133e+00
4.132450746493811167e+00,1.466478187403708888e-01,8.866858101279774473e+00
4.137076432232535517e+00,1.568269996131146649e-01,8.860241327827885982e+00
4.128311059789132820e+00,1.586522448476745395e-01,8.862376503380712478e+00
4.131111080222177101e+00,1.602354372141478467e-01,8.874190960402524198e+00
4.136713212844266963e+00,1.559656795473362834e-01,8.851532097968723534e+00
4.132716546902732269e+00,1.587381509426586124e-01,8.863114593717543954e+00
4.132133782225350771e+00,1.585660019243728680e-01,8.857036056644020050e+00
4.141623814185678043e+00,1.524466920387927416e-01,8.857410559433560593e+00
4.138562463263847135e+00,1.523576192841216148e-01,8.857666672572788613e+00
4.126544532410017396e+00,1.540818026065571278e-01,8.854265848257584892e+00
4.137414253591032320e+00,1.565563124396885941e-01,8.870076992948966677e+00
4.137643860771438753e+00,1.515749104090429733e-01,8.861093932805792051e+00
4.141999489437992565e+00,1.595038546111011701e-01,8.851812695731318570e+00
4.141102470227283838e+00,1.466590305675190553e-01,8.853716550130577900e+00
4.132914553528494572e+00,1.520092913266279100e-01,8.855504047211203655e+00
4.128738429589348335e+00,1.577900158618144866e-01,8.858312752738513041e+00
4.133170496428082430e+00,1.500219382723379236e-01,8.858159927712470960e+00
4.134519245760954753e+00,1.563918292798573695e-01,8.859918889839100586e+00
4.130793716256769166e+00,1.576777710554001233e-01,8.871387190625103614e+00
4.124342920682832592e+00,1.489100841897507133e-01,8.881486924518691595e+00
4.136648241843300156e+00,1.565291157136243783e-01,8.853315185947533195e+00
4.138902153398156258e+00,1.486510973486975251e-01,8.869023510206728744e+00
4.129018773114739638e+00,1.550238314610822565e-01,8.868232078958207865e+00
4.128321240212263099e+00,1.501325090604657964e-01,8.859244977026309087e+00
4.133979465237857198e+00,1.459444288271704582e-01,8.861872123261102629e+00
4.132285054888037656e+00,1.582122774348694305e-01,8.866762891188720630e+00
4.132227635301525481e+00,1.542689883769120529e-01,8.853679473707602554e+00
4.139642713348720804e+00,1.406995086037077791e-01,8.860193232987665368e+00
4.131709055058245816e+00,1.528415026605307592e-01,8.865653909790465192e+00
4.134489231270023879e+00,1.524307011971176573e-01,8.869296681960609163e+00
4.125844177783627664e+00,1.598060833737342812e-01,8.870217956081447142e+00
4.138646047211522294e+00,1.387117643038712211e-01,8.858480065254999758e+00
4.141000084041936091e+00,1.609539753312431987e-01,8.856720167220069939e+00
4.127329255953373632e+00,1.543971149600676662e-01,8.867204194787083438e+00
4.139233144595301006e+00,1.596613649572574400e-01,8.865874797027007759e+00
4.132505676751228485e+00,1.636920270537267630e-01,8.864459750888759260e+00
4.135212118535143588e+00,1.462020524706465763e-01,8.848616888793278790e+00
4.131259768530972210e+00,1.583996485079246785e-01,8.869755292486406262e+00
4.139934673830801160e+00,1.535014705183126993e-01,8.867188551252525031e+00
4.132043285561707968e+00,1.551970330797361464e-01,8.863379361374960297e+00
4.125046467541285899e+00,1.538288285193452898e-01,8.882024860416178669e+00
4.130072926680804279e+00,1.558038022024689773e-01,8.871869243248040604e+00
4.135864920330579508e+00,1.504942170358039566e-01,8.855525656684363867e+00
4.134803331919101765e+00,1.487600139376310526e-01,8.863830190682611132e+00
4.127040301808152734e+00,1.543981320788621603e-01,8.857094291937535502e+00
4.138046137386862000e+00,1.512548245125578117e-01,8.857533626439376917e+00
4.133128270599849330e+00,1.476542643793803400e-01,8.852256003451458355e+00
4.124800401450506193e+00,1.626443512122962842e-01,8.855405030693974666e+00
4.131283396232594995e+00,1.520826184642769530e-01,8.870434374717472537e+00
4.141123376980925919e+00,1.507159691336001639e-01,8.861681490738645195e+00
4.127921995427508151e+00,1.484784337083498440e-01,8.864032096603047250e+00
4.127029682814907119e+00,1.550682301107531580e-01,8.862381786982078680e+00
4.131341620873203446e+00,1.660128836187667045e-01,8.863051113367257372e+00
4.131651008056024033e+00,1.608579621473356924e-01,8.849932108759858806e+00
4.135766230750948402e+00,1.584026157496345455e-01,8.863388782963436796e+00
4.132689894571886846e+00,1.499630437555906359e-01,8.860708331876645971e+00
4.138040514687014060e+00,1.623625874061830343e-01,8.866596100753758591e+00
4.128813766517411388e+00,1.473596041316360683e-01,8.861820469062212879e+00
4.133282430492429604e+00,1.528987052484434561e-01,8.857715558491371155e+00
